"YYYYMM","Country","Fuel","Value"
199508,"Norway","PluginHybrid",0
199508,"Norway","BatteryElectric",1
199509,"Norway","Diesel",844
199509,"Norway","Petrol",7535
199509,"Norway","NonPluginHybrid",0
199509,"Norway","PluginHybrid",0
199509,"Norway","BatteryElectric",0
199510,"Norway","Diesel",887
199510,"Norway","Petrol",8474
199510,"Norway","NonPluginHybrid",0
199510,"Norway","PluginHybrid",0
199510,"Norway","BatteryElectric",1
199511,"Norway","Diesel",1022
199511,"Norway","Petrol",7600
199511,"Norway","NonPluginHybrid",0
199511,"Norway","PluginHybrid",0
199511,"Norway","BatteryElectric",0
199512,"Norway","Diesel",813
199512,"Norway","Petrol",3782
199512,"Norway","NonPluginHybrid",0
199512,"Norway","PluginHybrid",0
199512,"Norway","BatteryElectric",0
199601,"Norway","Diesel",1243
199601,"Norway","Petrol",9952
199601,"Norway","NonPluginHybrid",0
199601,"Norway","PluginHybrid",0
199601,"Norway","BatteryElectric",1
199602,"Norway","Diesel",1080
199602,"Norway","Petrol",9650
199602,"Norway","NonPluginHybrid",0
199602,"Norway","PluginHybrid",0
199602,"Norway","BatteryElectric",0
199603,"Norway","Diesel",1306
199603,"Norway","Petrol",11753
199603,"Norway","NonPluginHybrid",0
199603,"Norway","PluginHybrid",0
199603,"Norway","BatteryElectric",11
199604,"Norway","Diesel",1269
199604,"Norway","Petrol",9974
199604,"Norway","NonPluginHybrid",0
199604,"Norway","PluginHybrid",0
199604,"Norway","BatteryElectric",2
199605,"Norway","Diesel",1478
199605,"Norway","Petrol",11035
199605,"Norway","NonPluginHybrid",0
199605,"Norway","PluginHybrid",0
199605,"Norway","BatteryElectric",10
199606,"Norway","Diesel",1444
199606,"Norway","Petrol",10215
199606,"Norway","NonPluginHybrid",0
199606,"Norway","PluginHybrid",0
199606,"Norway","BatteryElectric",0
199607,"Norway","Diesel",1515
199607,"Norway","Petrol",11800
199607,"Norway","NonPluginHybrid",0
199607,"Norway","PluginHybrid",0
199607,"Norway","BatteryElectric",0
199608,"Norway","Diesel",1284
199608,"Norway","Petrol",8296
199608,"Norway","NonPluginHybrid",0
199608,"Norway","PluginHybrid",0
199608,"Norway","BatteryElectric",0
199609,"Norway","Diesel",1145
199609,"Norway","Petrol",8838
199609,"Norway","NonPluginHybrid",0
199609,"Norway","PluginHybrid",0
199609,"Norway","BatteryElectric",0
199610,"Norway","Diesel",1361
199610,"Norway","Petrol",11556
199610,"Norway","NonPluginHybrid",0
199610,"Norway","PluginHybrid",0
199610,"Norway","BatteryElectric",15
199611,"Norway","Diesel",1490
199611,"Norway","Petrol",9367
199611,"Norway","NonPluginHybrid",0
199611,"Norway","PluginHybrid",0
199611,"Norway","BatteryElectric",8
199612,"Norway","Diesel",1303
199612,"Norway","Petrol",7697
199612,"Norway","NonPluginHybrid",0
199612,"Norway","PluginHybrid",0
199612,"Norway","BatteryElectric",1
199701,"Norway","Diesel",1617
199701,"Norway","Petrol",10735
199701,"Norway","NonPluginHybrid",0
199701,"Norway","PluginHybrid",0
199701,"Norway","BatteryElectric",1
199702,"Norway","Diesel",1089
199702,"Norway","Petrol",9239
199702,"Norway","NonPluginHybrid",0
199702,"Norway","PluginHybrid",0
199702,"Norway","BatteryElectric",1
199703,"Norway","Diesel",915
199703,"Norway","Petrol",8466
199703,"Norway","NonPluginHybrid",0
199703,"Norway","PluginHybrid",0
199703,"Norway","BatteryElectric",0
199704,"Norway","Diesel",1229
199704,"Norway","Petrol",12078
199704,"Norway","NonPluginHybrid",0
199704,"Norway","PluginHybrid",0
199704,"Norway","BatteryElectric",1
199705,"Norway","Diesel",1147
199705,"Norway","Petrol",11254
199705,"Norway","NonPluginHybrid",0
199705,"Norway","PluginHybrid",0
199705,"Norway","BatteryElectric",2
199706,"Norway","Diesel",1215
199706,"Norway","Petrol",11041
199706,"Norway","NonPluginHybrid",0
199706,"Norway","PluginHybrid",0
199706,"Norway","BatteryElectric",3
199707,"Norway","Diesel",1374
199707,"Norway","Petrol",11690
199707,"Norway","NonPluginHybrid",0
199707,"Norway","PluginHybrid",0
199707,"Norway","BatteryElectric",3
199708,"Norway","Diesel",1035
199708,"Norway","Petrol",8974
199708,"Norway","NonPluginHybrid",0
199708,"Norway","PluginHybrid",0
199708,"Norway","BatteryElectric",0
199709,"Norway","Diesel",1128
199709,"Norway","Petrol",9480
199709,"Norway","NonPluginHybrid",0
199709,"Norway","PluginHybrid",0
199709,"Norway","BatteryElectric",0
199710,"Norway","Diesel",1341
199710,"Norway","Petrol",10721
199710,"Norway","NonPluginHybrid",0
199710,"Norway","PluginHybrid",0
199710,"Norway","BatteryElectric",2
199711,"Norway","Diesel",1260
199711,"Norway","Petrol",9646
199711,"Norway","NonPluginHybrid",0
199711,"Norway","PluginHybrid",0
199711,"Norway","BatteryElectric",10
199712,"Norway","Diesel",1223
199712,"Norway","Petrol",9985
199712,"Norway","NonPluginHybrid",0
199712,"Norway","PluginHybrid",0
199712,"Norway","BatteryElectric",2
199801,"Norway","Diesel",1186
199801,"Norway","Petrol",7683
199801,"Norway","NonPluginHybrid",0
199801,"Norway","PluginHybrid",0
199801,"Norway","BatteryElectric",1
199802,"Norway","Diesel",1002
199802,"Norway","Petrol",7966
199802,"Norway","NonPluginHybrid",0
199802,"Norway","PluginHybrid",0
199802,"Norway","BatteryElectric",3
199803,"Norway","Diesel",1186
199803,"Norway","Petrol",10838
199803,"Norway","NonPluginHybrid",0
199803,"Norway","PluginHybrid",0
199803,"Norway","BatteryElectric",0
199804,"Norway","Diesel",1191
199804,"Norway","Petrol",10335
199804,"Norway","NonPluginHybrid",0
199804,"Norway","PluginHybrid",0
199804,"Norway","BatteryElectric",2
199805,"Norway","Diesel",1222
199805,"Norway","Petrol",12187
199805,"Norway","NonPluginHybrid",0
199805,"Norway","PluginHybrid",0
199805,"Norway","BatteryElectric",2
199806,"Norway","Diesel",1170
199806,"Norway","Petrol",11030
199806,"Norway","NonPluginHybrid",0
199806,"Norway","PluginHybrid",0
199806,"Norway","BatteryElectric",27
199807,"Norway","Diesel",1284
199807,"Norway","Petrol",12183
199807,"Norway","NonPluginHybrid",0
199807,"Norway","PluginHybrid",0
199807,"Norway","BatteryElectric",3
199808,"Norway","Diesel",1081
199808,"Norway","Petrol",8621
199808,"Norway","NonPluginHybrid",0
199808,"Norway","PluginHybrid",0
199808,"Norway","BatteryElectric",1
199809,"Norway","Diesel",1184
199809,"Norway","Petrol",9088
199809,"Norway","NonPluginHybrid",0
199809,"Norway","PluginHybrid",0
199809,"Norway","BatteryElectric",0
199810,"Norway","Diesel",1174
199810,"Norway","Petrol",8785
199810,"Norway","NonPluginHybrid",0
199810,"Norway","PluginHybrid",0
199810,"Norway","BatteryElectric",1
199811,"Norway","Diesel",1311
199811,"Norway","Petrol",8382
199811,"Norway","NonPluginHybrid",0
199811,"Norway","PluginHybrid",0
199811,"Norway","BatteryElectric",0
199812,"Norway","Diesel",1071
199812,"Norway","Petrol",5834
199812,"Norway","NonPluginHybrid",0
199812,"Norway","PluginHybrid",0
199812,"Norway","BatteryElectric",0
199901,"Norway","Diesel",1245
199901,"Norway","Petrol",7693
199901,"Norway","NonPluginHybrid",0
199901,"Norway","PluginHybrid",0
199901,"Norway","BatteryElectric",7
199902,"Norway","Diesel",1022
199902,"Norway","Petrol",7286
199902,"Norway","NonPluginHybrid",0
199902,"Norway","PluginHybrid",0
199902,"Norway","BatteryElectric",6
199903,"Norway","Diesel",1223
199903,"Norway","Petrol",8887
199903,"Norway","NonPluginHybrid",0
199903,"Norway","PluginHybrid",0
199903,"Norway","BatteryElectric",18
199904,"Norway","Diesel",1039
199904,"Norway","Petrol",8063
199904,"Norway","NonPluginHybrid",0
199904,"Norway","PluginHybrid",0
199904,"Norway","BatteryElectric",0
199905,"Norway","Diesel",1069
199905,"Norway","Petrol",7702
199905,"Norway","NonPluginHybrid",0
199905,"Norway","PluginHybrid",0
199905,"Norway","BatteryElectric",3
199906,"Norway","Diesel",1247
199906,"Norway","Petrol",8646
199906,"Norway","NonPluginHybrid",0
199906,"Norway","PluginHybrid",0
199906,"Norway","BatteryElectric",1
199907,"Norway","Diesel",1525
199907,"Norway","Petrol",9509
199907,"Norway","NonPluginHybrid",0
199907,"Norway","PluginHybrid",0
199907,"Norway","BatteryElectric",13
199908,"Norway","Diesel",1109
199908,"Norway","Petrol",6900
199908,"Norway","NonPluginHybrid",0
199908,"Norway","PluginHybrid",0
199908,"Norway","BatteryElectric",4
199909,"Norway","Diesel",1202
199909,"Norway","Petrol",7833
199909,"Norway","NonPluginHybrid",0
199909,"Norway","PluginHybrid",0
199909,"Norway","BatteryElectric",6
199910,"Norway","Diesel",1168
199910,"Norway","Petrol",8084
199910,"Norway","NonPluginHybrid",0
199910,"Norway","PluginHybrid",0
199910,"Norway","BatteryElectric",17
199911,"Norway","Diesel",1437
199911,"Norway","Petrol",8280
199911,"Norway","NonPluginHybrid",0
199911,"Norway","PluginHybrid",0
199911,"Norway","BatteryElectric",6
199912,"Norway","Diesel",1359
199912,"Norway","Petrol",6674
199912,"Norway","NonPluginHybrid",0
199912,"Norway","PluginHybrid",0
199912,"Norway","BatteryElectric",3
200001,"Norway","Diesel",1696
200001,"Norway","Petrol",9015
200001,"Norway","NonPluginHybrid",0
200001,"Norway","PluginHybrid",0
200001,"Norway","BatteryElectric",10
200002,"Norway","Diesel",1226
200002,"Norway","Petrol",7483
200002,"Norway","NonPluginHybrid",0
200002,"Norway","PluginHybrid",0
200002,"Norway","BatteryElectric",24
200003,"Norway","Diesel",1369
200003,"Norway","Petrol",8704
200003,"Norway","NonPluginHybrid",0
200003,"Norway","PluginHybrid",0
200003,"Norway","BatteryElectric",24
200004,"Norway","Diesel",1113
200004,"Norway","Petrol",7287
200004,"Norway","NonPluginHybrid",0
200004,"Norway","PluginHybrid",0
200004,"Norway","BatteryElectric",2
200005,"Norway","Diesel",1452
200005,"Norway","Petrol",9320
200005,"Norway","NonPluginHybrid",0
200005,"Norway","PluginHybrid",0
200005,"Norway","BatteryElectric",34
200006,"Norway","Diesel",1247
200006,"Norway","Petrol",8075
200006,"Norway","NonPluginHybrid",0
200006,"Norway","PluginHybrid",0
200006,"Norway","BatteryElectric",9
200007,"Norway","Diesel",1194
200007,"Norway","Petrol",8606
200007,"Norway","NonPluginHybrid",0
200007,"Norway","PluginHybrid",0
200007,"Norway","BatteryElectric",17
200008,"Norway","Diesel",1123
200008,"Norway","Petrol",7100
200008,"Norway","NonPluginHybrid",0
200008,"Norway","PluginHybrid",0
200008,"Norway","BatteryElectric",22
200009,"Norway","Diesel",994
200009,"Norway","Petrol",6924
200009,"Norway","NonPluginHybrid",0
200009,"Norway","PluginHybrid",0
200009,"Norway","BatteryElectric",28
200010,"Norway","Diesel",1130
200010,"Norway","Petrol",6987
200010,"Norway","NonPluginHybrid",0
200010,"Norway","PluginHybrid",0
200010,"Norway","BatteryElectric",5
200011,"Norway","Diesel",1487
200011,"Norway","Petrol",6974
200011,"Norway","NonPluginHybrid",0
200011,"Norway","PluginHybrid",0
200011,"Norway","BatteryElectric",7
200012,"Norway","Diesel",1396
200012,"Norway","Petrol",5991
200012,"Norway","NonPluginHybrid",0
200012,"Norway","PluginHybrid",0
200012,"Norway","BatteryElectric",8
200101,"Norway","Diesel",1657
200101,"Norway","Petrol",7317
200101,"Norway","NonPluginHybrid",0
200101,"Norway","PluginHybrid",0
200101,"Norway","BatteryElectric",13
200102,"Norway","Diesel",1615
200102,"Norway","Petrol",6365
200102,"Norway","NonPluginHybrid",0
200102,"Norway","PluginHybrid",0
200102,"Norway","BatteryElectric",2
200103,"Norway","Diesel",2108
200103,"Norway","Petrol",8490
200103,"Norway","NonPluginHybrid",0
200103,"Norway","PluginHybrid",0
200103,"Norway","BatteryElectric",1
200104,"Norway","Diesel",1454
200104,"Norway","Petrol",6842
200104,"Norway","NonPluginHybrid",0
200104,"Norway","PluginHybrid",0
200104,"Norway","BatteryElectric",4
200105,"Norway","Diesel",1445
200105,"Norway","Petrol",8003
200105,"Norway","NonPluginHybrid",0
200105,"Norway","PluginHybrid",0
200105,"Norway","BatteryElectric",8
200106,"Norway","Diesel",1321
200106,"Norway","Petrol",7192
200106,"Norway","NonPluginHybrid",0
200106,"Norway","PluginHybrid",0
200106,"Norway","BatteryElectric",6
200107,"Norway","Diesel",1540
200107,"Norway","Petrol",7915
200107,"Norway","NonPluginHybrid",0
200107,"Norway","PluginHybrid",0
200107,"Norway","BatteryElectric",45
200108,"Norway","Diesel",1426
200108,"Norway","Petrol",7048
200108,"Norway","NonPluginHybrid",0
200108,"Norway","PluginHybrid",0
200108,"Norway","BatteryElectric",19
200109,"Norway","Diesel",1231
200109,"Norway","Petrol",6632
200109,"Norway","NonPluginHybrid",0
200109,"Norway","PluginHybrid",0
200109,"Norway","BatteryElectric",15
200110,"Norway","Diesel",1579
200110,"Norway","Petrol",7359
200110,"Norway","NonPluginHybrid",0
200110,"Norway","PluginHybrid",0
200110,"Norway","BatteryElectric",23
200111,"Norway","Diesel",1648
200111,"Norway","Petrol",6486
200111,"Norway","NonPluginHybrid",0
200111,"Norway","PluginHybrid",0
200111,"Norway","BatteryElectric",4
200112,"Norway","Diesel",1398
200112,"Norway","Petrol",5048
200112,"Norway","NonPluginHybrid",0
200112,"Norway","PluginHybrid",0
200112,"Norway","BatteryElectric",1
200201,"Norway","Diesel",1556
200201,"Norway","Petrol",6313
200201,"Norway","NonPluginHybrid",0
200201,"Norway","PluginHybrid",0
200201,"Norway","BatteryElectric",28
200202,"Norway","Diesel",1367
200202,"Norway","Petrol",6157
200202,"Norway","NonPluginHybrid",0
200202,"Norway","PluginHybrid",0
200202,"Norway","BatteryElectric",51
200203,"Norway","Diesel",1410
200203,"Norway","Petrol",6139
200203,"Norway","NonPluginHybrid",0
200203,"Norway","PluginHybrid",0
200203,"Norway","BatteryElectric",16
200204,"Norway","Diesel",1716
200204,"Norway","Petrol",7605
200204,"Norway","NonPluginHybrid",0
200204,"Norway","PluginHybrid",0
200204,"Norway","BatteryElectric",11
200205,"Norway","Diesel",1647
200205,"Norway","Petrol",6851
200205,"Norway","NonPluginHybrid",0
200205,"Norway","PluginHybrid",0
200205,"Norway","BatteryElectric",15
200206,"Norway","Diesel",1645
200206,"Norway","Petrol",6208
200206,"Norway","NonPluginHybrid",0
200206,"Norway","PluginHybrid",0
200206,"Norway","BatteryElectric",3
200207,"Norway","Diesel",1810
200207,"Norway","Petrol",7455
200207,"Norway","NonPluginHybrid",0
200207,"Norway","PluginHybrid",0
200207,"Norway","BatteryElectric",16
200208,"Norway","Diesel",1591
200208,"Norway","Petrol",6180
200208,"Norway","NonPluginHybrid",0
200208,"Norway","PluginHybrid",0
200208,"Norway","BatteryElectric",7
200209,"Norway","Diesel",1457
200209,"Norway","Petrol",6106
200209,"Norway","NonPluginHybrid",0
200209,"Norway","PluginHybrid",0
200209,"Norway","BatteryElectric",21
200210,"Norway","Diesel",1892
200210,"Norway","Petrol",6815
200210,"Norway","NonPluginHybrid",0
200210,"Norway","PluginHybrid",0
200210,"Norway","BatteryElectric",5
200211,"Norway","Diesel",1754
200211,"Norway","Petrol",5539
200211,"Norway","NonPluginHybrid",0
200211,"Norway","PluginHybrid",0
200211,"Norway","BatteryElectric",9
200212,"Norway","Diesel",1721
200212,"Norway","Petrol",4164
200212,"Norway","NonPluginHybrid",0
200212,"Norway","PluginHybrid",0
200212,"Norway","BatteryElectric",7
200301,"Norway","Diesel",2005
200301,"Norway","Petrol",5440
200301,"Norway","NonPluginHybrid",0
200301,"Norway","PluginHybrid",0
200301,"Norway","BatteryElectric",1
200302,"Norway","Diesel",1786
200302,"Norway","Petrol",5319
200302,"Norway","NonPluginHybrid",0
200302,"Norway","PluginHybrid",0
200302,"Norway","BatteryElectric",1
200303,"Norway","Diesel",1945
200303,"Norway","Petrol",5614
200303,"Norway","NonPluginHybrid",0
200303,"Norway","PluginHybrid",0
200303,"Norway","BatteryElectric",3
200304,"Norway","Diesel",1969
200304,"Norway","Petrol",5669
200304,"Norway","NonPluginHybrid",0
200304,"Norway","PluginHybrid",0
200304,"Norway","BatteryElectric",4
200305,"Norway","Diesel",2388
200305,"Norway","Petrol",6418
200305,"Norway","NonPluginHybrid",0
200305,"Norway","PluginHybrid",0
200305,"Norway","BatteryElectric",4
200306,"Norway","Diesel",2206
200306,"Norway","Petrol",6233
200306,"Norway","NonPluginHybrid",0
200306,"Norway","PluginHybrid",0
200306,"Norway","BatteryElectric",2
200307,"Norway","Diesel",2497
200307,"Norway","Petrol",6899
200307,"Norway","NonPluginHybrid",0
200307,"Norway","PluginHybrid",0
200307,"Norway","BatteryElectric",3
200308,"Norway","Diesel",2012
200308,"Norway","Petrol",5319
200308,"Norway","NonPluginHybrid",0
200308,"Norway","PluginHybrid",0
200308,"Norway","BatteryElectric",1
200309,"Norway","Diesel",2182
200309,"Norway","Petrol",6280
200309,"Norway","NonPluginHybrid",0
200309,"Norway","PluginHybrid",0
200309,"Norway","BatteryElectric",7
200310,"Norway","Diesel",2791
200310,"Norway","Petrol",7088
200310,"Norway","NonPluginHybrid",0
200310,"Norway","PluginHybrid",0
200310,"Norway","BatteryElectric",3
200311,"Norway","Diesel",2620
200311,"Norway","Petrol",6162
200311,"Norway","NonPluginHybrid",0
200311,"Norway","PluginHybrid",0
200311,"Norway","BatteryElectric",1
200312,"Norway","Diesel",2274
200312,"Norway","Petrol",4718
200312,"Norway","NonPluginHybrid",0
200312,"Norway","PluginHybrid",0
200312,"Norway","BatteryElectric",1
200401,"Norway","Diesel",2443
200401,"Norway","Petrol",6466
200401,"Norway","NonPluginHybrid",0
200401,"Norway","PluginHybrid",0
200401,"Norway","BatteryElectric",1
200402,"Norway","Diesel",2950
200402,"Norway","Petrol",6418
200402,"Norway","NonPluginHybrid",0
200402,"Norway","PluginHybrid",0
200402,"Norway","BatteryElectric",3
200403,"Norway","Diesel",3346
200403,"Norway","Petrol",8406
200403,"Norway","NonPluginHybrid",0
200403,"Norway","PluginHybrid",0
200403,"Norway","BatteryElectric",2
200404,"Norway","Diesel",2923
200404,"Norway","Petrol",7190
200404,"Norway","NonPluginHybrid",0
200404,"Norway","PluginHybrid",0
200404,"Norway","BatteryElectric",6
200405,"Norway","Diesel",3174
200405,"Norway","Petrol",6815
200405,"Norway","NonPluginHybrid",0
200405,"Norway","PluginHybrid",0
200405,"Norway","BatteryElectric",2
200406,"Norway","Diesel",3535
200406,"Norway","Petrol",7017
200406,"Norway","NonPluginHybrid",0
200406,"Norway","PluginHybrid",0
200406,"Norway","BatteryElectric",9
200407,"Norway","Diesel",3332
200407,"Norway","Petrol",7344
200407,"Norway","NonPluginHybrid",0
200407,"Norway","PluginHybrid",0
200407,"Norway","BatteryElectric",3
200408,"Norway","Diesel",2571
200408,"Norway","Petrol",6140
200408,"Norway","NonPluginHybrid",0
200408,"Norway","PluginHybrid",0
200408,"Norway","BatteryElectric",0
200409,"Norway","Diesel",3507
200409,"Norway","Petrol",6608
200409,"Norway","NonPluginHybrid",0
200409,"Norway","PluginHybrid",0
200409,"Norway","BatteryElectric",4
200410,"Norway","Diesel",3821
200410,"Norway","Petrol",6860
200410,"Norway","NonPluginHybrid",0
200410,"Norway","PluginHybrid",0
200410,"Norway","BatteryElectric",1
200411,"Norway","Diesel",3809
200411,"Norway","Petrol",7246
200411,"Norway","NonPluginHybrid",0
200411,"Norway","PluginHybrid",0
200411,"Norway","BatteryElectric",0
200412,"Norway","Diesel",4648
200412,"Norway","Petrol",8728
200412,"Norway","NonPluginHybrid",0
200412,"Norway","PluginHybrid",0
200412,"Norway","BatteryElectric",1
200501,"Norway","Diesel",2839
200501,"Norway","Petrol",4971
